id,exam_id,question_id,randomized_order,randomized_option_order,selected_answer_option_id,is_correct,response_time_seconds,selected_option_ids,max_score,earned_score
10313,855,5357,0,"[""21426"",""21425"",""21428"",""21427""]",21425,true,41,"[""21425""]",15,15
10314,855,5363,1,"[""21449"",""21450"",""21451"",""21452""]",21450,false,84,"[""21450""]",10,0
10315,855,5364,2,"[""21454"",""21453"",""21455"",""21456""]",21454,false,37,"[""21454""]",10,0
10316,855,5347,3,"[""21387"",""21386"",""21385"",""21388""]",21387,false,26,"[""21387""]",5,0
10317,855,5352,4,"[""21405"",""21407"",""21408"",""21406""]",21405,true,70,"[""21405""]",10,10
10318,855,5356,5,"[""21423"",""21422"",""21421"",""21424""]",21421,true,18,"[""21421""]",10,10
10319,855,5346,6,"[""21381"",""21382"",""21383"",""21384""]",21381,true,69,"[""21381""]",15,15
10320,855,5360,7,"[""21437"",""21439"",""21440"",""21438""]",21437,true,97,"[""21437""]",10,10
10321,855,5365,8,"[""21457"",""21458"",""21459"",""21460""]",21459,false,109,"[""21459""]",15,0
10322,855,5339,9,"[""21354"",""21353"",""21355"",""21356""]",21353,true,34,"[""21353"",""21354"",""21356""]",5,5
10323,855,5341,10,"[""21364"",""21363"",""21361"",""21362""]",21361,true,17,"[""21361""]",10,10
10324,856,5363,0,"[""21450"",""21451"",""21452"",""21449""]",21449,true,78,"[""21449""]",10,10
10325,856,5352,1,"[""21406"",""21405"",""21408"",""21407""]",21405,true,100,"[""21405""]",10,10
10326,856,5341,2,"[""21361"",""21363"",""21362"",""21364""]",21361,true,100,"[""21361""]",10,10
10327,856,5354,3,"[""21416"",""21414"",""21413"",""21415""]",21413,true,103,"[""21413"",""21414"",""21416""]",5,5
10328,856,5356,4,"[""21422"",""21424"",""21423"",""21421""]",21421,true,76,"[""21421""]",10,10
10329,856,5359,5,"[""21434"",""21435"",""21436"",""21433""]",21435,false,30,"[""21435""]",10,0
10330,856,5362,6,"[""21446"",""21448"",""21447"",""21445""]",21445,true,26,"[""21445"",""21446"",""21448""]",5,5
10331,856,5357,7,"[""21428"",""21426"",""21425"",""21427""]",21425,true,33,"[""21425""]",15,15
10332,856,5353,8,"[""21409"",""21410"",""21412"",""21411""]",21410,false,99,"[""21410""]",15,0
10333,856,5367,9,"[""21466"",""21465"",""21468"",""21467""]",21468,false,74,"[""21468""]",10,0
10334,856,5339,10,"[""21353"",""21355"",""21356"",""21354""]",21353,true,32,"[""21353"",""21354"",""21356""]",5,5
10335,857,5359,0,"[""21436"",""21435"",""21433"",""21434""]",21434,false,19,"[""21434""]",10,0
10336,857,5368,1,"[""21472"",""21469"",""21471"",""21470""]",21469,true,76,"[""21469""]",15,15
10337,857,5360,2,"[""21439"",""21438"",""21437"",""21440""]",21437,true,71,"[""21437""]",10,10
10338,857,5347,3,"[""21385"",""21387"",""21388"",""21386""]",21385,true,45,"[""21385"",""21386"",""21388""]",5,5
10339,857,5345,4,"[""21380"",""21379"",""21378"",""21377""]",21377,true,23,"[""21377""]",10,10
10340,857,5339,5,"[""21356"",""21353"",""21355"",""21354""]",21353,true,34,"[""21353"",""21354"",""21356""]",5,5
10341,857,5340,6,"[""21359"",""21357"",""21358"",""21360""]",21359,false,46,"[""21359""]",10,0
10342,857,5348,7,"[""21392"",""21390"",""21391"",""21389""]",21389,true,55,"[""21389""]",10,10
10343,857,5367,8,"[""21468"",""21467"",""21465"",""21466""]",21465,true,38,"[""21465""]",10,10
10344,857,5350,9,"[""21399"",""21398"",""21400"",""21397""]",21397,true,54,"[""21397"",""21398"",""21400""]",5,5
10345,857,5366,10,"[""21463"",""21464"",""21462"",""21461""]",21463,false,91,"[""21463""]",5,0
10346,858,448,0,"[""1789"",""1791"",""1792"",""1790""]",1789,true,63,"[""1789""]",15,15
10347,858,419,1,"[""1674"",""1673"",""1676"",""1675""]",1673,true,120,"[""1673""]",10,10
10348,858,445,2,"[""1778"",""1777"",""1780"",""1779""]",1777,true,83,"[""1777"",""1778"",""1779""]",5,5
10349,858,446,3,"[""1781"",""1782"",""1784"",""1783""]",1783,false,108,"[""1783""]",10,0
10350,858,427,4,"[""1705"",""1708"",""1706"",""1707""]",1705,true,111,"[""1705""]",10,10
10351,858,444,5,"[""1776"",""1774"",""1775"",""1773""]",1775,false,37,"[""1775""]",15,0
10352,858,434,6,"[""1735"",""1734"",""1736"",""1733""]",1733,true,118,"[""1733""]",10,10
10353,858,439,7,"[""1753"",""1755"",""1756"",""1754""]",1754,false,23,"[""1754""]",10,0
10354,858,422,8,"[""1685"",""1688"",""1686"",""1687""]",1685,true,67,"[""1685""]",10,10
10355,858,442,9,"[""1767"",""1766"",""1765"",""1768""]",1765,true,85,"[""1765""]",10,10
10356,858,456,10,"[""1822"",""1824"",""1821"",""1823""]",1822,false,72,"[""1822""]",15,0
10357,858,451,11,"[""1803"",""1801"",""1802"",""1804""]",1801,true,44,"[""1801""]",10,10
10358,858,455,12,"[""1817"",""1820"",""1819"",""1818""]",1818,false,117,"[""1818""]",10,0
10359,858,433,13,"[""1729"",""1732"",""1730"",""1731""]",1729,true,55,"[""1729"",""1730"",""1731""]",5,5
10360,859,5646,0,"[""22583"",""22584"",""22582"",""22581""]",22581,true,36,"[""22581"",""22582"",""22584""]",5,5
10361,859,5619,1,"[""22473"",""22476"",""22475"",""22474""]",22476,false,113,"[""22476""]",10,0
10362,859,5620,2,"[""22479"",""22477"",""22480"",""22478""]",22477,true,44,"[""22477""]",10,10
10363,859,5640,3,"[""22559"",""22560"",""22558"",""22557""]",22557,true,76,"[""22557""]",10,10
10364,859,5627,4,"[""22506"",""22508"",""22507"",""22505""]",22505,true,110,"[""22505""]",10,10
10365,859,5623,5,"[""22490"",""22492"",""22491"",""22489""]",22489,true,33,"[""22489""]",10,10
10366,859,5636,6,"[""22542"",""22543"",""22544"",""22541""]",22541,true,94,"[""22541""]",10,10
10367,859,5642,7,"[""22565"",""22567"",""22568"",""22566""]",22565,true,100,"[""22565"",""22566"",""22568""]",5,5
10368,859,5634,8,"[""22536"",""22533"",""22534"",""22535""]",22533,true,83,"[""22533"",""22534"",""22536""]",5,5
10369,859,5621,9,"[""22484"",""22483"",""22482"",""22481""]",22484,false,95,"[""22484""]",15,0
10370,859,5649,10,"[""22596"",""22593"",""22594"",""22595""]",22593,true,81,"[""22593""]",15,15
10371,859,5631,11,"[""22523"",""22524"",""22522"",""22521""]",22521,true,117,"[""22521""]",10,10
10372,860,5534,0,"[""22133"",""22136"",""22135"",""22134""]",22133,true,50,"[""22133""]",15,15
10373,860,5543,1,"[""22171"",""22170"",""22172"",""22169""]",22169,true,108,"[""22169"",""22170"",""22172""]",5,5
10374,860,5550,2,"[""22199"",""22198"",""22200"",""22197""]",22199,false,64,"[""22199""]",15,0
10375,860,5528,3,"[""22111"",""22110"",""22112"",""22109""]",22109,true,87,"[""22109""]",10,10
10376,860,5551,4,"[""22203"",""22201"",""22204"",""22202""]",22201,true,80,"[""22201"",""22202"",""22204""]",5,5
10377,860,5541,5,"[""22163"",""22162"",""22164"",""22161""]",22161,true,108,"[""22161""]",10,10
10378,860,5538,6,"[""22149"",""22151"",""22152"",""22150""]",22150,false,70,"[""22150""]",15,0
10379,860,5537,7,"[""22148"",""22146"",""22147"",""22145""]",22145,true,30,"[""22145""]",10,10
10380,860,5532,8,"[""22128"",""22125"",""22127"",""22126""]",22125,true,66,"[""22125""]",10,10
10381,860,5531,9,"[""22124"",""22121"",""22122"",""22123""]",22121,true,20,"[""22121"",""22122"",""22124""]",5,5
10382,860,5554,10,"[""22215"",""22214"",""22213"",""22216""]",22213,true,94,"[""22213""]",15,15
10383,860,5535,11,"[""22139"",""22138"",""22137"",""22140""]",22137,true,16,"[""22137"",""22138"",""22140""]",5,5
10384,860,5548,12,"[""22189"",""22190"",""22191"",""22192""]",22189,true,113,"[""22189""]",10,10
10385,860,5547,13,"[""22185"",""22186"",""22187"",""22188""]",22185,true,60,"[""22185"",""22186"",""22188""]",5,5
10386,861,5536,0,"[""22143"",""22142"",""22144"",""22141""]",22141,true,95,"[""22141""]",10,10
10387,861,5534,1,"[""22133"",""22135"",""22134"",""22136""]",22133,true,87,"[""22133""]",15,15
10388,861,5552,2,"[""22207"",""22208"",""22206"",""22205""]",22205,true,79,"[""22205""]",10,10
10389,861,5530,3,"[""22118"",""22117"",""22120"",""22119""]",22118,false,95,"[""22118""]",15,0
10390,861,5540,4,"[""22157"",""22160"",""22159"",""22158""]",22157,true,97,"[""22157""]",10,10
10391,861,5549,5,"[""22196"",""22195"",""22194"",""22193""]",22193,true,31,"[""22193""]",10,10
10392,861,5523,6,"[""22092"",""22090"",""22089"",""22091""]",22089,true,81,"[""22089"",""22090"",""22092""]",5,5
10393,861,5527,7,"[""22107"",""22106"",""22105"",""22108""]",22105,true,117,"[""22105"",""22106"",""22108""]",5,5
10394,861,5554,8,"[""22213"",""22216"",""22214"",""22215""]",22215,false,89,"[""22215""]",15,0
10395,861,5551,9,"[""22202"",""22203"",""22201"",""22204""]",22201,true,89,"[""22201"",""22202"",""22204""]",5,5
10396,861,5526,10,"[""22101"",""22103"",""22104"",""22102""]",22101,true,100,"[""22101""]",15,15
10397,861,5550,11,"[""22199"",""22198"",""22197"",""22200""]",22197,true,40,"[""22197""]",15,15
10398,861,5539,12,"[""22154"",""22153"",""22156"",""22155""]",22153,true,48,"[""22153"",""22154"",""22156""]",5,5
10399,861,5535,13,"[""22139"",""22140"",""22137"",""22138""]",22137,true,46,"[""22137"",""22138"",""22140""]",5,5
10400,862,5526,0,"[""22102"",""22101"",""22104"",""22103""]",22101,true,99,"[""22101""]",15,15
10401,862,5532,1,"[""22125"",""22128"",""22127"",""22126""]",22125,true,87,"[""22125""]",10,10
10402,862,5548,2,"[""22189"",""22192"",""22190"",""22191""]",22192,false,43,"[""22192""]",10,0
10403,862,5544,3,"[""22175"",""22176"",""22174"",""22173""]",22173,true,40,"[""22173""]",10,10
10404,862,5533,4,"[""22131"",""22130"",""22129"",""22132""]",22131,false,39,"[""22131""]",10,0
10405,862,5527,5,"[""22108"",""22106"",""22107"",""22105""]",22107,false,31,"[""22107""]",5,0
10406,862,5546,6,"[""22184"",""22181"",""22183"",""22182""]",22181,true,36,"[""22181""]",15,15
10407,862,5554,7,"[""22214"",""22215"",""22216"",""22213""]",22213,true,119,"[""22213""]",15,15
10408,862,5534,8,"[""22135"",""22133"",""22134"",""22136""]",22135,false,89,"[""22135""]",15,0
10409,862,5523,9,"[""22091"",""22090"",""22089"",""22092""]",22089,true,116,"[""22089"",""22090"",""22092""]",5,5
10410,863,5524,0,"[""22096"",""22093"",""22095"",""22094""]",22093,true,27,"[""22093""]",10,10
10411,863,5535,1,"[""22140"",""22139"",""22137"",""22138""]",22137,true,72,"[""22137"",""22138"",""22140""]",5,5
10412,863,5553,2,"[""22211"",""22210"",""22212"",""22209""]",22211,false,81,"[""22211""]",10,0
10413,863,5547,3,"[""22186"",""22188"",""22187"",""22185""]",22185,true,91,"[""22185"",""22186"",""22188""]",5,5
10414,863,5548,4,"[""22190"",""22189"",""22192"",""22191""]",22189,true,67,"[""22189""]",10,10
10415,863,5532,5,"[""22127"",""22128"",""22125"",""22126""]",22125,true,80,"[""22125""]",10,10
10416,863,5526,6,"[""22104"",""22101"",""22103"",""22102""]",22101,true,18,"[""22101""]",15,15
10417,863,5529,7,"[""22115"",""22114"",""22116"",""22113""]",22114,false,86,"[""22114""]",10,0
10418,863,5540,8,"[""22159"",""22157"",""22160"",""22158""]",22157,true,54,"[""22157""]",10,10
10419,863,5531,9,"[""22121"",""22124"",""22122"",""22123""]",22121,true,24,"[""22121"",""22122"",""22124""]",5,5
10420,863,5546,10,"[""22182"",""22184"",""22181"",""22183""]",22183,false,119,"[""22183""]",15,0
10421,863,5533,11,"[""22131"",""22129"",""22132"",""22130""]",22129,true,40,"[""22129""]",10,10
10422,864,1878,0,"[""7512"",""7509"",""7510"",""7511""]",7512,false,40,"[""7512""]",5,0
10423,864,1874,1,"[""7493"",""7496"",""7495"",""7494""]",7495,false,50,"[""7495""]",15,0
10424,864,1866,2,"[""7462"",""7464"",""7461"",""7463""]",7461,true,84,"[""7461"",""7462"",""7463""]",5,5
10425,864,1850,3,"[""7399"",""7397"",""7398"",""7400""]",7399,false,63,"[""7399""]",15,0
10426,864,1875,4,"[""7498"",""7497"",""7499"",""7500""]",7497,true,98,"[""7497"",""7498"",""7499""]",5,5
10427,864,1848,5,"[""7389"",""7391"",""7392"",""7390""]",7392,false,21,"[""7392""]",5,0
10428,864,1870,6,"[""7479"",""7480"",""7477"",""7478""]",7478,false,40,"[""7478""]",10,0
10429,864,1857,7,"[""7427"",""7426"",""7428"",""7425""]",7425,true,69,"[""7425"",""7426"",""7427""]",5,5
10430,864,1863,8,"[""7450"",""7449"",""7452"",""7451""]",7449,true,53,"[""7449"",""7450"",""7451""]",5,5
10431,864,1872,9,"[""7487"",""7485"",""7486"",""7488""]",7485,true,89,"[""7485"",""7486"",""7487""]",5,5
10432,865,5539,0,"[""22156"",""22155"",""22153"",""22154""]",22153,true,85,"[""22153"",""22154"",""22156""]",5,5
10433,865,5546,1,"[""22182"",""22184"",""22181"",""22183""]",22181,true,17,"[""22181""]",15,15
10434,865,5536,2,"[""22141"",""22142"",""22144"",""22143""]",22143,false,27,"[""22143""]",10,0
10435,865,5542,3,"[""22166"",""22168"",""22167"",""22165""]",22167,false,55,"[""22167""]",15,0
10436,865,5534,4,"[""22135"",""22136"",""22134"",""22133""]",22134,false,29,"[""22134""]",15,0
10437,865,5525,5,"[""22098"",""22097"",""22100"",""22099""]",22098,false,96,"[""22098""]",10,0
10438,865,5531,6,"[""22124"",""22123"",""22121"",""22122""]",22121,true,36,"[""22121"",""22122"",""22124""]",5,5
10439,865,5524,7,"[""22096"",""22095"",""22094"",""22093""]",22096,false,46,"[""22096""]",10,0
10440,865,5528,8,"[""22109"",""22111"",""22112"",""22110""]",22109,true,51,"[""22109""]",10,10
10441,865,5527,9,"[""22105"",""22107"",""22106"",""22108""]",22105,true,102,"[""22105"",""22106"",""22108""]",5,5
10442,865,5549,10,"[""22194"",""22193"",""22195"",""22196""]",22193,true,90,"[""22193""]",10,10
10443,865,5535,11,"[""22139"",""22138"",""22140"",""22137""]",22139,false,93,"[""22139""]",5,0
10444,866,6113,0,"[""24451"",""24452"",""24450"",""24449""]",24449,true,88,"[""24449"",""24450"",""24452""]",5,5
10445,866,1203,1,"[""4812"",""4811"",""4810"",""4809""]",4809,true,106,"[""4809"",""4810"",""4811""]",5,5
10446,866,7673,2,"[""30690"",""30689"",""30692"",""30691""]",30689,true,26,"[""30689"",""30690"",""30691""]",5,5
10447,866,82,3,"[""325"",""328"",""326"",""327""]",325,true,86,"[""325""]",15,15
10448,866,4777,4,"[""19108"",""19105"",""19107"",""19106""]",19105,true,73,"[""19105"",""19106"",""19108""]",5,5
10449,866,7692,5,"[""30767"",""30765"",""30766"",""30768""]",30765,true,64,"[""30765""]",10,10
10450,866,7676,6,"[""30703"",""30701"",""30704"",""30702""]",30701,true,45,"[""30701"",""30702"",""30703""]",5,5
10451,866,7681,7,"[""30724"",""30722"",""30721"",""30723""]",30723,false,96,"[""30723""]",10,0
10452,866,87,8,"[""345"",""347"",""348"",""346""]",345,true,58,"[""345"",""346"",""347""]",5,5
10453,866,4784,9,"[""19134"",""19136"",""19135"",""19133""]",19135,false,97,"[""19135""]",15,0
10454,867,6133,0,"[""24530"",""24531"",""24529"",""24532""]",24529,true,74,"[""24529""]",15,15
10455,867,2748,1,"[""10991"",""10989"",""10990"",""10992""]",10989,true,66,"[""10989"",""10990""]",5,5
10456,867,4782,2,"[""19127"",""19128"",""19125"",""19126""]",19125,true,100,"[""19125""]",10,10
10457,867,1188,3,"[""4751"",""4752"",""4750"",""4749""]",4752,false,52,"[""4752""]",5,0
10458,867,6109,4,"[""24434"",""24435"",""24436"",""24433""]",24434,false,17,"[""24434""]",5,0
10459,867,4780,5,"[""19119"",""19120"",""19117"",""19118""]",19120,false,84,"[""19120""]",15,0
10460,867,6132,6,"[""24527"",""24526"",""24528"",""24525""]",24525,true,111,"[""24525""]",15,15
10461,867,77,7,"[""308"",""305"",""306"",""307""]",307,false,95,"[""307""]",10,0
10462,867,2730,8,"[""10918"",""10919"",""10917"",""10920""]",10919,false,55,"[""10919""]",10,0
10463,867,75,9,"[""299"",""300"",""298"",""297""]",297,true,46,"[""297"",""298"",""299""]",5,5
10464,867,3750,10,"[""15000"",""14999"",""14997"",""14998""]",14997,true,74,"[""14997"",""14998"",""15000""]",5,5
10465,867,7675,11,"[""30700"",""30698"",""30697"",""30699""]",30697,true,109,"[""30697"",""30698"",""30699""]",5,5
10466,867,7694,12,"[""30775"",""30776"",""30773"",""30774""]",30776,false,86,"[""30776""]",10,0
10467,867,84,13,"[""333"",""335"",""336"",""334""]",334,false,30,"[""334""]",10,0
10468,868,3770,0,"[""15078"",""15077"",""15080"",""15079""]",15079,false,55,"[""15079""]",15,0
10469,868,7689,1,"[""30754"",""30753"",""30756"",""30755""]",30756,false,58,"[""30756""]",10,0
10470,868,6111,2,"[""24444"",""24442"",""24443"",""24441""]",24441,true,49,"[""24441"",""24442"",""24444""]",5,5
10471,868,2738,3,"[""10951"",""10952"",""10950"",""10949""]",10952,false,50,"[""10952""]",10,0
10472,868,7696,4,"[""30781"",""30782"",""30784"",""30783""]",30784,false,29,"[""30784""]",10,0
10473,868,6110,5,"[""24437"",""24440"",""24438"",""24439""]",24437,true,107,"[""24437"",""24438"",""24440""]",5,5
10474,868,7683,6,"[""30731"",""30729"",""30732"",""30730""]",30729,true,100,"[""30729""]",10,10
10475,868,1206,7,"[""4821"",""4824"",""4822"",""4823""]",4821,true,80,"[""4821"",""4822"",""4823""]",5,5
10476,868,3771,8,"[""15082"",""15081"",""15083"",""15084""]",15081,true,101,"[""15081""]",15,15
10477,868,1195,9,"[""4779"",""4780"",""4777"",""4778""]",4779,false,57,"[""4779""]",10,0
10478,868,2736,10,"[""10943"",""10942"",""10941"",""10944""]",10941,true,28,"[""10941"",""10942""]",5,5
10479,868,7702,11,"[""30808"",""30807"",""30805"",""30806""]",30805,true,35,"[""30805""]",15,15
10480,868,81,12,"[""321"",""323"",""322"",""324""]",322,false,19,"[""322""]",10,0
10481,868,7691,13,"[""30762"",""30761"",""30764"",""30763""]",30761,true,82,"[""30761""]",10,10
10482,869,6132,0,"[""24525"",""24526"",""24528"",""24527""]",24525,true,114,"[""24525""]",15,15
10483,869,1189,1,"[""4755"",""4754"",""4753"",""4756""]",4755,false,68,"[""4755""]",10,0
10484,869,2743,2,"[""10970"",""10971"",""10972"",""10969""]",10969,true,117,"[""10969""]",15,15
10485,869,1197,3,"[""4787"",""4786"",""4785"",""4788""]",4785,true,37,"[""4785"",""4786"",""4787""]",5,5
10486,869,3750,4,"[""15000"",""14997"",""14999"",""14998""]",14997,true,117,"[""14997"",""14998"",""15000""]",5,5
10487,869,6125,5,"[""24499"",""24497"",""24500"",""24498""]",24497,true,46,"[""24497""]",10,10
10488,869,7700,6,"[""30799"",""30800"",""30797"",""30798""]",30797,true,35,"[""30797""]",15,15
10489,869,4797,7,"[""19185"",""19186"",""19188"",""19187""]",19185,true,36,"[""19185"",""19186"",""19188""]",5,5
10490,869,1210,8,"[""4837"",""4840"",""4838"",""4839""]",4837,true,105,"[""4837""]",10,10
10491,869,6109,9,"[""24436"",""24434"",""24433"",""24435""]",24434,false,81,"[""24434""]",5,0
10492,869,3747,10,"[""14986"",""14985"",""14987"",""14988""]",14986,false,28,"[""14986""]",5,0
10493,869,2739,11,"[""10956"",""10953"",""10955"",""10954""]",10953,true,56,"[""10953""]",15,15
10494,869,65,12,"[""258"",""259"",""260"",""257""]",259,false,106,"[""259""]",10,0
10495,869,4780,13,"[""19117"",""19120"",""19118"",""19119""]",19117,true,40,"[""19117""]",15,15
10496,870,624,0,"[""2495"",""2496"",""2493"",""2494""]",2495,false,27,"[""2495""]",10,0
10497,870,641,1,"[""2563"",""2562"",""2561"",""2564""]",2561,true,76,"[""2561""]",15,15
10498,870,1999,2,"[""7996"",""7994"",""7993"",""7995""]",7993,true,68,"[""7993""]",10,10
10499,870,1990,3,"[""7958"",""7959"",""7957"",""7960""]",7957,true,91,"[""7957""]",10,10
10500,870,1998,4,"[""7989"",""7992"",""7990"",""7991""]",7991,false,94,"[""7991""]",10,0
10501,870,643,5,"[""2571"",""2572"",""2569"",""2570""]",2569,true,38,"[""2569""]",10,10
10502,870,631,6,"[""2523"",""2521"",""2522"",""2524""]",2524,false,71,"[""2524""]",5,0
10503,870,629,7,"[""2513"",""2515"",""2516"",""2514""]",2515,false,108,"[""2515""]",10,0
10504,870,7448,8,"[""29792"",""29789"",""29790"",""29791""]",29789,true,29,"[""29789""]",15,15
10505,870,622,9,"[""2485"",""2487"",""2486"",""2488""]",2485,true,106,"[""2485""]",15,15
10506,870,1986,10,"[""7942"",""7944"",""7941"",""7943""]",7944,false,115,"[""7944""]",5,0
10507,870,1992,11,"[""7965"",""7967"",""7968"",""7966""]",7965,true,59,"[""7965""]",10,10
10508,870,642,12,"[""2566"",""2567"",""2565"",""2568""]",2565,true,94,"[""2565"",""2566"",""2567""]",5,5
10509,871,2954,0,"[""11813"",""11815"",""11814"",""11816""]",11813,true,76,"[""11813"",""11814""]",5,5
10510,871,2950,1,"[""11797"",""11800"",""11799"",""11798""]",11797,true,86,"[""11797"",""11798""]",5,5
10511,871,2977,2,"[""11905"",""11907"",""11906"",""11908""]",11906,false,47,"[""11906""]",15,0
10512,871,2952,3,"[""11805"",""11806"",""11807"",""11808""]",11805,true,102,"[""11805""]",10,10
10513,871,2973,4,"[""11889"",""11890"",""11891"",""11892""]",11889,true,107,"[""11889""]",15,15
10514,871,2959,5,"[""11834"",""11833"",""11835"",""11836""]",11833,true,66,"[""11833""]",10,10
10515,871,2978,6,"[""11912"",""11909"",""11910"",""11911""]",11909,true,30,"[""11909"",""11910""]",5,5
10516,871,2976,7,"[""11902"",""11904"",""11901"",""11903""]",11901,true,37,"[""11901""]",10,10
10517,871,2962,8,"[""11847"",""11846"",""11845"",""11848""]",11848,false,16,"[""11848""]",5,0
10518,871,2963,9,"[""11852"",""11849"",""11850"",""11851""]",11850,false,84,"[""11850""]",10,0
10519,872,2965,0,"[""11859"",""11860"",""11858"",""11857""]",11857,true,78,"[""11857""]",15,15
10520,872,2976,1,"[""11902"",""11901"",""11904"",""11903""]",11901,true,39,"[""11901""]",10,10
10521,872,2958,2,"[""11830"",""11829"",""11831"",""11832""]",11832,false,103,"[""11832""]",5,0
10522,872,2961,3,"[""11842"",""11841"",""11844"",""11843""]",11841,true,37,"[""11841""]",15,15
10523,872,2972,4,"[""11887"",""11886"",""11888"",""11885""]",11886,false,91,"[""11886""]",10,0
10524,872,2955,5,"[""11817"",""11818"",""11819"",""11820""]",11817,true,37,"[""11817""]",10,10
10525,872,2952,6,"[""11807"",""11805"",""11808"",""11806""]",11805,true,93,"[""11805""]",10,10
10526,872,2979,7,"[""11915"",""11914"",""11916"",""11913""]",11913,true,34,"[""11913""]",10,10
10527,872,2973,8,"[""11890"",""11889"",""11891"",""11892""]",11890,false,19,"[""11890""]",15,0
10528,872,2974,9,"[""11894"",""11893"",""11895"",""11896""]",11893,true,15,"[""11893"",""11894""]",5,5
10529,872,2977,10,"[""11905"",""11906"",""11907"",""11908""]",11907,false,20,"[""11907""]",15,0
10530,872,2981,11,"[""11921"",""11924"",""11923"",""11922""]",11922,false,51,"[""11922""]",15,0
10531,872,2951,12,"[""11803"",""11802"",""11804"",""11801""]",11802,false,81,"[""11802""]",10,0
10532,872,2959,13,"[""11833"",""11835"",""11834"",""11836""]",11835,false,79,"[""11835""]",10,0
10533,873,2973,0,"[""11890"",""11889"",""11891"",""11892""]",11891,false,78,"[""11891""]",15,0
10534,873,2953,1,"[""11812"",""11810"",""11809"",""11811""]",11809,true,50,"[""11809""]",15,15
10535,873,2974,2,"[""11895"",""11894"",""11896"",""11893""]",11893,true,33,"[""11893"",""11894""]",5,5
10536,873,2967,3,"[""11867"",""11868"",""11865"",""11866""]",11868,false,46,"[""11868""]",10,0
10537,873,2954,4,"[""11814"",""11815"",""11813"",""11816""]",11813,true,96,"[""11813"",""11814""]",5,5
10538,873,2950,5,"[""11798"",""11797"",""11800"",""11799""]",11797,true,42,"[""11797"",""11798""]",5,5
10539,873,2952,6,"[""11808"",""11805"",""11806"",""11807""]",11805,true,113,"[""11805""]",10,10
10540,873,2970,7,"[""11879"",""11880"",""11877"",""11878""]",11877,true,52,"[""11877"",""11878""]",5,5
10541,873,2977,8,"[""11906"",""11908"",""11905"",""11907""]",11905,true,81,"[""11905""]",15,15
10542,873,2979,9,"[""11913"",""11916"",""11915"",""11914""]",11916,false,119,"[""11916""]",10,0
10543,873,2976,10,"[""11903"",""11902"",""11904"",""11901""]",11901,true,27,"[""11901""]",10,10
10544,874,2956,0,"[""11824"",""11823"",""11822"",""11821""]",11823,false,20,"[""11823""]",10,0
10545,874,2980,1,"[""11917"",""11918"",""11920"",""11919""]",11919,false,120,"[""11919""]",10,0
10546,874,2957,2,"[""11827"",""11828"",""11825"",""11826""]",11825,true,55,"[""11825""]",15,15
10547,874,2963,3,"[""11851"",""11852"",""11850"",""11849""]",11851,false,54,"[""11851""]",10,0
10548,874,2972,4,"[""11886"",""11888"",""11887"",""11885""]",11885,true,68,"[""11885""]",10,10
10549,874,2975,5,"[""11897"",""11900"",""11899"",""11898""]",11900,false,89,"[""11900""]",10,0
10550,874,2981,6,"[""11922"",""11924"",""11923"",""11921""]",11921,true,79,"[""11921""]",15,15
10551,874,2959,7,"[""11833"",""11835"",""11834"",""11836""]",11833,true,16,"[""11833""]",10,10
10552,874,2960,8,"[""11838"",""11839"",""11840"",""11837""]",11837,true,109,"[""11837""]",10,10
10553,874,2979,9,"[""11913"",""11916"",""11914"",""11915""]",11914,false,108,"[""11914""]",10,0
10554,875,2966,0,"[""11861"",""11864"",""11863"",""11862""]",11863,false,77,"[""11863""]",5,0
10555,875,2981,1,"[""11923"",""11921"",""11922"",""11924""]",11924,false,48,"[""11924""]",15,0
10556,875,2958,2,"[""11830"",""11829"",""11832"",""11831""]",11829,true,43,"[""11829"",""11830""]",5,5
10557,875,2957,3,"[""11825"",""11828"",""11827"",""11826""]",11825,true,39,"[""11825""]",15,15
10558,875,2978,4,"[""11911"",""11909"",""11910"",""11912""]",11909,true,88,"[""11909"",""11910""]",5,5
10559,875,2968,5,"[""11870"",""11872"",""11871"",""11869""]",11869,true,117,"[""11869""]",10,10
10560,875,2959,6,"[""11836"",""11833"",""11834"",""11835""]",11833,true,54,"[""11833""]",10,10
10561,875,2963,7,"[""11852"",""11850"",""11851"",""11849""]",11849,true,18,"[""11849""]",10,10
10562,875,2953,8,"[""11810"",""11812"",""11809"",""11811""]",11809,true,38,"[""11809""]",15,15
10563,875,2961,9,"[""11843"",""11844"",""11841"",""11842""]",11844,false,67,"[""11844""]",15,0
10564,875,2980,10,"[""11920"",""11918"",""11917"",""11919""]",11918,false,118,"[""11918""]",10,0
10565,875,2979,11,"[""11915"",""11913"",""11916"",""11914""]",11913,true,80,"[""11913""]",10,10
10566,876,4168,0,"[""16671"",""16672"",""16669"",""16670""]",16669,true,51,"[""16669"",""16671""]",5,5
10567,876,7748,1,"[""30991"",""30990"",""30992"",""30989""]",30990,false,24,"[""30990""]",10,0
10568,876,7746,2,"[""30983"",""30982"",""30984"",""30981""]",30983,false,54,"[""30983""]",10,0
10569,876,7745,3,"[""30977"",""30978"",""30979"",""30980""]",30978,false,67,"[""30978""]",10,0
10570,876,4189,4,"[""16755"",""16753"",""16756"",""16754""]",16756,false,99,"[""16756""]",15,0
