id,session_id,question_id,question_order,randomized_option_order,selected_answer_option_id,selected_option_ids,is_correct,confidence_level,response_time_seconds,max_score,earned_score,status,answered_at,created_at,updated_at
4888,616,3139,4,"[""12554"",""12555"",""12556"",""12553""]",12553,"[""12553""]",true,high,66,2,2,answered,"""2026-06-08T16:34:04.000Z""","""2026-06-08T16:13:04.000Z""","""2026-06-08T16:34:04.000Z"""
4889,616,3123,5,"[""12489"",""12490"",""12491"",""12492""]",12489,"[""12489""]",true,high,15,2,2,answered,"""2026-06-08T16:34:04.000Z""","""2026-06-08T16:13:04.000Z""","""2026-06-08T16:34:04.000Z"""
4890,616,3138,6,"[""12551"",""12550"",""12549"",""12552""]",12551,"[""12551""]",false,low,72,1,0,answered,"""2026-06-08T16:34:04.000Z""","""2026-06-08T16:13:04.000Z""","""2026-06-08T16:34:04.000Z"""
4891,617,3124,0,"[""12495"",""12493"",""12496"",""12494""]",12493,"[""12493""]",true,medium,34,2,2,answered,"""2026-05-28T14:07:33.000Z""","""2026-05-28T13:58:33.000Z""","""2026-05-28T14:07:33.000Z"""
4892,617,3129,1,"[""12516"",""12514"",""12515"",""12513""]",12515,"[""12515""]",false,low,73,3,0,answered,"""2026-05-28T14:07:33.000Z""","""2026-05-28T13:58:33.000Z""","""2026-05-28T14:07:33.000Z"""
4893,617,3131,2,"[""12522"",""12524"",""12521"",""12523""]",12521,"[""12521""]",true,medium,89,2,2,answered,"""2026-05-28T14:07:33.000Z""","""2026-05-28T13:58:33.000Z""","""2026-05-28T14:07:33.000Z"""
4894,617,3132,3,"[""12527"",""12528"",""12525"",""12526""]",12525,"[""12525""]",true,high,25,2,2,answered,"""2026-05-28T14:07:33.000Z""","""2026-05-28T13:58:33.000Z""","""2026-05-28T14:07:33.000Z"""
4895,617,3119,4,"[""12473"",""12475"",""12474"",""12476""]",12473,"[""12473""]",true,medium,67,2,2,answered,"""2026-05-28T14:07:33.000Z""","""2026-05-28T13:58:33.000Z""","""2026-05-28T14:07:33.000Z"""
4896,617,3138,5,"[""12549"",""12551"",""12550"",""12552""]",12549,"[""12549"",""12550""]",true,high,28,1,1,answered,"""2026-05-28T14:07:33.000Z""","""2026-05-28T13:58:33.000Z""","""2026-05-28T14:07:33.000Z"""
4897,617,3139,6,"[""12554"",""12553"",""12556"",""12555""]",12553,"[""12553""]",true,high,17,2,2,answered,"""2026-05-28T14:07:33.000Z""","""2026-05-28T13:58:33.000Z""","""2026-05-28T14:07:33.000Z"""
4898,617,3115,7,"[""12457"",""12460"",""12459"",""12458""]",12457,"[""12457""]",true,high,82,2,2,answered,"""2026-05-28T14:07:33.000Z""","""2026-05-28T13:58:33.000Z""","""2026-05-28T14:07:33.000Z"""
4899,617,3141,8,"[""12561"",""12563"",""12564"",""12562""]",12562,"[""12562""]",false,medium,81,3,0,answered,"""2026-05-28T14:07:33.000Z""","""2026-05-28T13:58:33.000Z""","""2026-05-28T14:07:33.000Z"""
4900,617,3117,9,"[""12466"",""12468"",""12465"",""12467""]",12465,"[""12465""]",true,high,42,3,3,answered,"""2026-05-28T14:07:33.000Z""","""2026-05-28T13:58:33.000Z""","""2026-05-28T14:07:33.000Z"""
4901,618,9308,0,"[""37230"",""37231"",""37229"",""37232""]",37229,"[""37229""]",true,high,15,2,2,answered,"""2026-05-06T17:27:38.000Z""","""2026-05-06T17:15:38.000Z""","""2026-05-06T17:27:38.000Z"""
4902,618,9320,1,"[""37279"",""37278"",""37280"",""37277""]",37277,"[""37277""]",true,high,70,2,2,answered,"""2026-05-06T17:27:38.000Z""","""2026-05-06T17:15:38.000Z""","""2026-05-06T17:27:38.000Z"""
4903,618,9298,2,"[""37192"",""37189"",""37190"",""37191""]",37189,"[""37189"",""37190""]",true,medium,15,1,1,answered,"""2026-05-06T17:27:38.000Z""","""2026-05-06T17:15:38.000Z""","""2026-05-06T17:27:38.000Z"""
4904,618,9328,3,"[""37312"",""37310"",""37309"",""37311""]",37311,"[""37311""]",false,low,18,3,0,answered,"""2026-05-06T17:27:38.000Z""","""2026-05-06T17:15:38.000Z""","""2026-05-06T17:27:38.000Z"""
4905,618,9318,4,"[""37269"",""37270"",""37271"",""37272""]",37269,"[""37269""]",true,medium,49,2,2,answered,"""2026-05-06T17:27:38.000Z""","""2026-05-06T17:15:38.000Z""","""2026-05-06T17:27:38.000Z"""
4906,618,9316,5,"[""37262"",""37263"",""37261"",""37264""]",37261,"[""37261""]",true,high,54,2,2,answered,"""2026-05-06T17:27:38.000Z""","""2026-05-06T17:15:38.000Z""","""2026-05-06T17:27:38.000Z"""
4907,618,9301,6,"[""37203"",""37201"",""37202"",""37204""]",37203,"[""37203""]",false,medium,36,1,0,answered,"""2026-05-06T17:27:38.000Z""","""2026-05-06T17:15:38.000Z""","""2026-05-06T17:27:38.000Z"""
4908,618,9302,7,"[""37208"",""37206"",""37205"",""37207""]",37205,"[""37205"",""37206""]",true,high,13,1,1,answered,"""2026-05-06T17:27:38.000Z""","""2026-05-06T17:15:38.000Z""","""2026-05-06T17:27:38.000Z"""
4909,618,9326,8,"[""37303"",""37302"",""37301"",""37304""]",37301,"[""37301""]",true,high,55,3,3,answered,"""2026-05-06T17:27:38.000Z""","""2026-05-06T17:15:38.000Z""","""2026-05-06T17:27:38.000Z"""
4910,619,9302,0,"[""37208"",""37207"",""37206"",""37205""]",37205,"[""37205"",""37206""]",true,high,32,1,1,answered,"""2026-05-25T09:35:23.000Z""","""2026-05-25T09:14:23.000Z""","""2026-05-25T09:35:23.000Z"""
4911,619,9299,1,"[""37194"",""37195"",""37193"",""37196""]",37193,"[""37193"",""37194""]",true,high,44,1,1,answered,"""2026-05-25T09:35:23.000Z""","""2026-05-25T09:14:23.000Z""","""2026-05-25T09:35:23.000Z"""
4912,619,9304,2,"[""37214"",""37216"",""37215"",""37213""]",37213,"[""37213"",""37214""]",true,high,70,1,1,answered,"""2026-05-25T09:35:23.000Z""","""2026-05-25T09:14:23.000Z""","""2026-05-25T09:35:23.000Z"""
4913,619,9326,3,"[""37304"",""37302"",""37301"",""37303""]",37304,"[""37304""]",false,low,44,3,0,answered,"""2026-05-25T09:35:23.000Z""","""2026-05-25T09:14:23.000Z""","""2026-05-25T09:35:23.000Z"""
4914,619,9321,4,"[""37282"",""37283"",""37281"",""37284""]",37281,"[""37281""]",true,high,18,2,2,answered,"""2026-05-25T09:35:23.000Z""","""2026-05-25T09:14:23.000Z""","""2026-05-25T09:35:23.000Z"""
4915,619,9310,5,"[""37239"",""37238"",""37237"",""37240""]",37237,"[""37237""]",true,medium,83,2,2,answered,"""2026-05-25T09:35:23.000Z""","""2026-05-25T09:14:23.000Z""","""2026-05-25T09:35:23.000Z"""
4916,620,6123,0,"[""24489"",""24490"",""24491"",""24492""]",24492,"[""24492""]",false,low,89,2,0,answered,"""2026-05-30T20:14:07.000Z""","""2026-05-30T19:55:07.000Z""","""2026-05-30T20:14:07.000Z"""
4917,620,1198,1,"[""4792"",""4790"",""4791"",""4789""]",4792,"[""4792""]",false,low,68,2,0,answered,"""2026-05-30T20:14:07.000Z""","""2026-05-30T19:55:07.000Z""","""2026-05-30T20:14:07.000Z"""
4918,620,2729,2,"[""10914"",""10913"",""10916"",""10915""]",10914,"[""10914""]",false,medium,70,2,0,answered,"""2026-05-30T20:14:07.000Z""","""2026-05-30T19:55:07.000Z""","""2026-05-30T20:14:07.000Z"""
4919,620,4788,3,"[""19150"",""19151"",""19152"",""19149""]",19152,"[""19152""]",false,medium,42,3,0,answered,"""2026-05-30T20:14:07.000Z""","""2026-05-30T19:55:07.000Z""","""2026-05-30T20:14:07.000Z"""
4920,620,6115,4,"[""24460"",""24457"",""24459"",""24458""]",24457,"[""24457"",""24458"",""24460""]",true,high,18,1,1,answered,"""2026-05-30T20:14:07.000Z""","""2026-05-30T19:55:07.000Z""","""2026-05-30T20:14:07.000Z"""
4921,620,7695,5,"[""30779"",""30780"",""30778"",""30777""]",30779,"[""30779""]",false,medium,80,2,0,answered,"""2026-05-30T20:14:07.000Z""","""2026-05-30T19:55:07.000Z""","""2026-05-30T20:14:07.000Z"""
4922,621,5955,0,"[""23820"",""23818"",""23819"",""23817""]",23818,"[""23818""]",false,low,85,2,0,answered,"""2026-06-08T18:52:56.000Z""","""2026-06-08T18:42:56.000Z""","""2026-06-08T18:52:56.000Z"""
4923,621,5951,1,"[""23802"",""23803"",""23804"",""23801""]",23802,"[""23802""]",false,low,40,2,0,answered,"""2026-06-08T18:52:56.000Z""","""2026-06-08T18:42:56.000Z""","""2026-06-08T18:52:56.000Z"""
4924,621,5954,2,"[""23814"",""23815"",""23816"",""23813""]",23813,"[""23813""]",true,medium,60,2,2,answered,"""2026-06-08T18:52:56.000Z""","""2026-06-08T18:42:56.000Z""","""2026-06-08T18:52:56.000Z"""
4925,621,5937,3,"[""23745"",""23747"",""23746"",""23748""]",23748,"[""23748""]",false,medium,84,3,0,answered,"""2026-06-08T18:52:56.000Z""","""2026-06-08T18:42:56.000Z""","""2026-06-08T18:52:56.000Z"""
4926,621,5948,4,"[""23789"",""23792"",""23791"",""23790""]",23792,"[""23792""]",false,low,48,3,0,answered,"""2026-06-08T18:52:56.000Z""","""2026-06-08T18:42:56.000Z""","""2026-06-08T18:52:56.000Z"""
4927,621,5935,5,"[""23737"",""23739"",""23738"",""23740""]",23740,"[""23740""]",false,low,46,2,0,answered,"""2026-06-08T18:52:56.000Z""","""2026-06-08T18:42:56.000Z""","""2026-06-08T18:52:56.000Z"""
4928,621,5932,6,"[""23725"",""23726"",""23728"",""23727""]",23725,"[""23725""]",true,high,16,2,2,answered,"""2026-06-08T18:52:56.000Z""","""2026-06-08T18:42:56.000Z""","""2026-06-08T18:52:56.000Z"""
4929,621,5946,7,"[""23783"",""23784"",""23782"",""23781""]",23784,"[""23784""]",false,low,18,2,0,answered,"""2026-06-08T18:52:56.000Z""","""2026-06-08T18:42:56.000Z""","""2026-06-08T18:52:56.000Z"""
4930,621,5949,8,"[""23796"",""23795"",""23794"",""23793""]",23793,"[""23793"",""23794"",""23796""]",true,high,20,1,1,answered,"""2026-06-08T18:52:56.000Z""","""2026-06-08T18:42:56.000Z""","""2026-06-08T18:52:56.000Z"""
4931,621,5942,9,"[""23765"",""23768"",""23767"",""23766""]",23768,"[""23768""]",false,low,57,2,0,answered,"""2026-06-08T18:52:56.000Z""","""2026-06-08T18:42:56.000Z""","""2026-06-08T18:52:56.000Z"""
4932,622,5955,0,"[""23820"",""23817"",""23818"",""23819""]",23820,"[""23820""]",false,low,61,2,0,answered,"""2026-05-21T18:46:56.000Z""","""2026-05-21T18:32:56.000Z""","""2026-05-21T18:46:56.000Z"""
4933,622,5930,1,"[""23718"",""23717"",""23720"",""23719""]",23717,"[""23717"",""23718"",""23720""]",true,high,80,1,1,answered,"""2026-05-21T18:46:56.000Z""","""2026-05-21T18:32:56.000Z""","""2026-05-21T18:46:56.000Z"""
4934,622,5939,2,"[""23753"",""23754"",""23756"",""23755""]",23753,"[""23753""]",true,high,19,2,2,answered,"""2026-05-21T18:46:56.000Z""","""2026-05-21T18:32:56.000Z""","""2026-05-21T18:46:56.000Z"""
4935,622,5956,3,"[""23824"",""23821"",""23822"",""23823""]",23822,"[""23822""]",false,low,67,3,0,answered,"""2026-05-21T18:46:56.000Z""","""2026-05-21T18:32:56.000Z""","""2026-05-21T18:46:56.000Z"""
4936,622,5946,4,"[""23782"",""23784"",""23781"",""23783""]",23783,"[""23783""]",false,medium,47,2,0,answered,"""2026-05-21T18:46:56.000Z""","""2026-05-21T18:32:56.000Z""","""2026-05-21T18:46:56.000Z"""
4937,622,5951,5,"[""23802"",""23803"",""23804"",""23801""]",23802,"[""23802""]",false,medium,78,2,0,answered,"""2026-05-21T18:46:56.000Z""","""2026-05-21T18:32:56.000Z""","""2026-05-21T18:46:56.000Z"""
4938,623,6121,0,"[""24482"",""24481"",""24483"",""24484""]",24482,"[""24482""]",false,medium,77,2,0,answered,"""2026-05-15T18:02:25.000Z""","""2026-05-15T17:38:25.000Z""","""2026-05-15T18:02:25.000Z"""
4939,623,4783,1,"[""19130"",""19132"",""19129"",""19131""]",19129,"[""19129""]",true,high,53,2,2,answered,"""2026-05-15T18:02:25.000Z""","""2026-05-15T17:38:25.000Z""","""2026-05-15T18:02:25.000Z"""
4940,623,6122,2,"[""24487"",""24485"",""24488"",""24486""]",24487,"[""24487""]",false,medium,71,2,0,answered,"""2026-05-15T18:02:25.000Z""","""2026-05-15T17:38:25.000Z""","""2026-05-15T18:02:25.000Z"""
4941,623,3757,3,"[""15028"",""15025"",""15027"",""15026""]",15025,"[""15025""]",true,high,47,2,2,answered,"""2026-05-15T18:02:25.000Z""","""2026-05-15T17:38:25.000Z""","""2026-05-15T18:02:25.000Z"""
4942,623,4793,4,"[""19171"",""19170"",""19169"",""19172""]",19169,"[""19169"",""19170"",""19172""]",true,high,15,1,1,answered,"""2026-05-15T18:02:25.000Z""","""2026-05-15T17:38:25.000Z""","""2026-05-15T18:02:25.000Z"""
4943,623,1195,5,"[""4780"",""4779"",""4777"",""4778""]",4777,"[""4777""]",true,high,61,2,2,answered,"""2026-05-15T18:02:25.000Z""","""2026-05-15T17:38:25.000Z""","""2026-05-15T18:02:25.000Z"""
4944,623,2750,6,"[""10998"",""11000"",""10997"",""10999""]",10997,"[""10997""]",true,high,39,2,2,answered,"""2026-05-15T18:02:25.000Z""","""2026-05-15T17:38:25.000Z""","""2026-05-15T18:02:25.000Z"""
4945,623,2729,7,"[""10915"",""10913"",""10914"",""10916""]",10913,"[""10913""]",true,high,52,2,2,answered,"""2026-05-15T18:02:25.000Z""","""2026-05-15T17:38:25.000Z""","""2026-05-15T18:02:25.000Z"""
4946,624,6034,0,"[""24134"",""24133"",""24136"",""24135""]",24134,"[""24134""]",false,low,30,2,0,answered,"""2026-05-22T18:14:34.000Z""","""2026-05-22T18:02:34.000Z""","""2026-05-22T18:14:34.000Z"""
4947,624,6028,1,"[""24109"",""24112"",""24111"",""24110""]",24110,"[""24110""]",false,medium,47,3,0,answered,"""2026-05-22T18:14:34.000Z""","""2026-05-22T18:02:34.000Z""","""2026-05-22T18:14:34.000Z"""
4948,624,6021,2,"[""24083"",""24084"",""24081"",""24082""]",24081,"[""24081"",""24082"",""24084""]",true,high,83,1,1,answered,"""2026-05-22T18:14:34.000Z""","""2026-05-22T18:02:34.000Z""","""2026-05-22T18:14:34.000Z"""
4949,624,6039,3,"[""24156"",""24154"",""24155"",""24153""]",24154,"[""24154""]",false,medium,47,2,0,answered,"""2026-05-22T18:14:34.000Z""","""2026-05-22T18:02:34.000Z""","""2026-05-22T18:14:34.000Z"""
4950,624,6041,4,"[""24162"",""24161"",""24164"",""24163""]",24161,"[""24161"",""24162"",""24164""]",true,high,56,1,1,answered,"""2026-05-22T18:14:34.000Z""","""2026-05-22T18:02:34.000Z""","""2026-05-22T18:14:34.000Z"""
4951,624,6044,5,"[""24173"",""24174"",""24175"",""24176""]",24176,"[""24176""]",false,low,31,3,0,answered,"""2026-05-22T18:14:34.000Z""","""2026-05-22T18:02:34.000Z""","""2026-05-22T18:14:34.000Z"""
4952,624,6020,6,"[""24079"",""24077"",""24078"",""24080""]",24077,"[""24077""]",true,high,55,3,3,answered,"""2026-05-22T18:14:34.000Z""","""2026-05-22T18:02:34.000Z""","""2026-05-22T18:14:34.000Z"""
4953,624,6038,7,"[""24152"",""24151"",""24149"",""24150""]",24151,"[""24151""]",false,medium,50,2,0,answered,"""2026-05-22T18:14:34.000Z""","""2026-05-22T18:02:34.000Z""","""2026-05-22T18:14:34.000Z"""
4954,624,6017,8,"[""24065"",""24066"",""24067"",""24068""]",24065,"[""24065"",""24066"",""24068""]",true,high,46,1,1,answered,"""2026-05-22T18:14:34.000Z""","""2026-05-22T18:02:34.000Z""","""2026-05-22T18:14:34.000Z"""
4955,624,6032,9,"[""24128"",""24126"",""24125"",""24127""]",24126,"[""24126""]",false,low,51,3,0,answered,"""2026-05-22T18:14:34.000Z""","""2026-05-22T18:02:34.000Z""","""2026-05-22T18:14:34.000Z"""
4956,625,3771,0,"[""15083"",""15084"",""15082"",""15081""]",15083,"[""15083""]",false,low,28,3,0,answered,"""2026-06-03T18:13:24.000Z""","""2026-06-03T17:53:24.000Z""","""2026-06-03T18:13:24.000Z"""
4957,625,88,1,"[""352"",""350"",""351"",""349""]",351,"[""351""]",false,low,26,2,0,answered,"""2026-06-03T18:13:24.000Z""","""2026-06-03T17:53:24.000Z""","""2026-06-03T18:13:24.000Z"""
4958,625,6122,2,"[""24487"",""24485"",""24486"",""24488""]",24486,"[""24486""]",false,low,84,2,0,answered,"""2026-06-03T18:13:24.000Z""","""2026-06-03T17:53:24.000Z""","""2026-06-03T18:13:24.000Z"""
4959,625,3761,3,"[""15041"",""15044"",""15042"",""15043""]",15041,"[""15041""]",true,medium,34,2,2,answered,"""2026-06-03T18:13:24.000Z""","""2026-06-03T17:53:24.000Z""","""2026-06-03T18:13:24.000Z"""
4960,625,7704,4,"[""30815"",""30814"",""30813"",""30816""]",30816,"[""30816""]",false,low,38,3,0,answered,"""2026-06-03T18:13:24.000Z""","""2026-06-03T17:53:24.000Z""","""2026-06-03T18:13:24.000Z"""
4961,625,6121,5,"[""24481"",""24484"",""24483"",""24482""]",24482,"[""24482""]",false,medium,49,2,0,answered,"""2026-06-03T18:13:24.000Z""","""2026-06-03T17:53:24.000Z""","""2026-06-03T18:13:24.000Z"""
4962,625,3774,6,"[""15094"",""15095"",""15096"",""15093""]",15093,"[""15093""]",true,high,49,3,3,answered,"""2026-06-03T18:13:24.000Z""","""2026-06-03T17:53:24.000Z""","""2026-06-03T18:13:24.000Z"""
4963,625,4795,7,"[""19180"",""19177"",""19178"",""19179""]",19177,"[""19177""]",true,medium,28,2,2,answered,"""2026-06-03T18:13:24.000Z""","""2026-06-03T17:53:24.000Z""","""2026-06-03T18:13:24.000Z"""
4964,625,1205,8,"[""4817"",""4819"",""4820"",""4818""]",4819,"[""4819""]",false,low,69,3,0,answered,"""2026-06-03T18:13:24.000Z""","""2026-06-03T17:53:24.000Z""","""2026-06-03T18:13:24.000Z"""
4965,625,7697,9,"[""30788"",""30786"",""30787"",""30785""]",30787,"[""30787""]",false,low,45,3,0,answered,"""2026-06-03T18:13:24.000Z""","""2026-06-03T17:53:24.000Z""","""2026-06-03T18:13:24.000Z"""
4966,626,848,0,"[""3391"",""3392"",""3390"",""3389""]",3389,"[""3389""]",true,medium,21,3,3,answered,"""2026-05-10T17:03:51.000Z""","""2026-05-10T16:53:51.000Z""","""2026-05-10T17:03:51.000Z"""
4967,626,4494,1,"[""17976"",""17975"",""17973"",""17974""]",17975,"[""17975""]",false,medium,46,3,0,answered,"""2026-05-10T17:03:51.000Z""","""2026-05-10T16:53:51.000Z""","""2026-05-10T17:03:51.000Z"""
4968,626,837,2,"[""3348"",""3345"",""3346"",""3347""]",3348,"[""3348""]",false,medium,89,2,0,answered,"""2026-05-10T17:03:51.000Z""","""2026-05-10T16:53:51.000Z""","""2026-05-10T17:03:51.000Z"""
4969,626,849,3,"[""3395"",""3394"",""3396"",""3393""]",3393,"[""3393""]",true,high,65,3,3,answered,"""2026-05-10T17:03:51.000Z""","""2026-05-10T16:53:51.000Z""","""2026-05-10T17:03:51.000Z"""
4970,626,834,4,"[""3334"",""3336"",""3335"",""3333""]",3333,"[""3333""]",true,high,62,2,2,answered,"""2026-05-10T17:03:51.000Z""","""2026-05-10T16:53:51.000Z""","""2026-05-10T17:03:51.000Z"""
4971,626,4489,5,"[""17956"",""17955"",""17953"",""17954""]",17953,"[""17953""]",true,medium,80,3,3,answered,"""2026-05-10T17:03:51.000Z""","""2026-05-10T16:53:51.000Z""","""2026-05-10T17:03:51.000Z"""
4972,626,4483,6,"[""17932"",""17929"",""17931"",""17930""]",17929,"[""17929""]",true,high,45,2,2,answered,"""2026-05-10T17:03:51.000Z""","""2026-05-10T16:53:51.000Z""","""2026-05-10T17:03:51.000Z"""
4973,626,847,7,"[""3385"",""3388"",""3387"",""3386""]",3388,"[""3388""]",false,low,81,3,0,answered,"""2026-05-10T17:03:51.000Z""","""2026-05-10T16:53:51.000Z""","""2026-05-10T17:03:51.000Z"""
4974,627,829,0,"[""3313"",""3316"",""3314"",""3315""]",3316,"[""3316""]",false,low,38,1,0,answered,"""2026-05-14T19:08:22.000Z""","""2026-05-14T18:55:22.000Z""","""2026-05-14T19:08:22.000Z"""
4975,627,4492,1,"[""17968"",""17967"",""17966"",""17965""]",17965,"[""17965""]",true,high,27,3,3,answered,"""2026-05-14T19:08:22.000Z""","""2026-05-14T18:55:22.000Z""","""2026-05-14T19:08:22.000Z"""
4976,627,826,2,"[""3303"",""3301"",""3304"",""3302""]",3301,"[""3301"",""3302"",""3303""]",true,high,49,1,1,answered,"""2026-05-14T19:08:22.000Z""","""2026-05-14T18:55:22.000Z""","""2026-05-14T19:08:22.000Z"""
4977,627,824,3,"[""3296"",""3293"",""3294"",""3295""]",3293,"[""3293"",""3294"",""3295""]",true,high,67,1,1,answered,"""2026-05-14T19:08:22.000Z""","""2026-05-14T18:55:22.000Z""","""2026-05-14T19:08:22.000Z"""
4978,627,848,4,"[""3392"",""3390"",""3391"",""3389""]",3390,"[""3390""]",false,low,19,3,0,answered,"""2026-05-14T19:08:22.000Z""","""2026-05-14T18:55:22.000Z""","""2026-05-14T19:08:22.000Z"""
4979,627,4490,5,"[""17960"",""17959"",""17958"",""17957""]",17957,"[""17957""]",true,medium,50,3,3,answered,"""2026-05-14T19:08:22.000Z""","""2026-05-14T18:55:22.000Z""","""2026-05-14T19:08:22.000Z"""
4980,627,836,6,"[""3342"",""3341"",""3343"",""3344""]",3341,"[""3341""]",true,high,15,2,2,answered,"""2026-05-14T19:08:22.000Z""","""2026-05-14T18:55:22.000Z""","""2026-05-14T19:08:22.000Z"""
4981,627,828,7,"[""3312"",""3310"",""3309"",""3311""]",3309,"[""3309"",""3310"",""3311""]",true,high,31,1,1,answered,"""2026-05-14T19:08:22.000Z""","""2026-05-14T18:55:22.000Z""","""2026-05-14T19:08:22.000Z"""
4982,627,4467,8,"[""17867"",""17865"",""17868"",""17866""]",17865,"[""17865"",""17866"",""17868""]",true,medium,80,1,1,answered,"""2026-05-14T19:08:22.000Z""","""2026-05-14T18:55:22.000Z""","""2026-05-14T19:08:22.000Z"""
4983,628,2135,0,"[""8539"",""8537"",""8538"",""8540""]",8537,"[""8537"",""8538"",""8539""]",true,high,76,1,1,answered,"""2026-05-23T10:15:33.000Z""","""2026-05-23T09:51:33.000Z""","""2026-05-23T10:15:33.000Z"""
4984,628,2159,1,"[""8635"",""8633"",""8636"",""8634""]",8634,"[""8634""]",false,low,25,3,0,answered,"""2026-05-23T10:15:33.000Z""","""2026-05-23T09:51:33.000Z""","""2026-05-23T10:15:33.000Z"""
4985,628,2144,2,"[""8573"",""8574"",""8575"",""8576""]",8576,"[""8576""]",false,medium,79,2,0,answered,"""2026-05-23T10:15:33.000Z""","""2026-05-23T09:51:33.000Z""","""2026-05-23T10:15:33.000Z"""
4986,628,2134,3,"[""8535"",""8536"",""8533"",""8534""]",8533,"[""8533"",""8534"",""8535""]",true,high,70,1,1,answered,"""2026-05-23T10:15:33.000Z""","""2026-05-23T09:51:33.000Z""","""2026-05-23T10:15:33.000Z"""
4987,628,2131,4,"[""8523"",""8524"",""8521"",""8522""]",8521,"[""8521"",""8522"",""8523""]",true,high,56,1,1,answered,"""2026-05-23T10:15:33.000Z""","""2026-05-23T09:51:33.000Z""","""2026-05-23T10:15:33.000Z"""
4988,628,2157,5,"[""8628"",""8627"",""8626"",""8625""]",8626,"[""8626""]",false,low,21,3,0,answered,"""2026-05-23T10:15:33.000Z""","""2026-05-23T09:51:33.000Z""","""2026-05-23T10:15:33.000Z"""
4989,628,2154,6,"[""8614"",""8613"",""8615"",""8616""]",8613,"[""8613""]",true,high,41,2,2,answered,"""2026-05-23T10:15:33.000Z""","""2026-05-23T09:51:33.000Z""","""2026-05-23T10:15:33.000Z"""
4990,628,2143,7,"[""8570"",""8569"",""8571"",""8572""]",8571,"[""8571""]",false,low,10,2,0,answered,"""2026-05-23T10:15:33.000Z""","""2026-05-23T09:51:33.000Z""","""2026-05-23T10:15:33.000Z"""
4991,628,2137,8,"[""8545"",""8546"",""8548"",""8547""]",8548,"[""8548""]",false,low,44,1,0,answered,"""2026-05-23T10:15:33.000Z""","""2026-05-23T09:51:33.000Z""","""2026-05-23T10:15:33.000Z"""
4992,628,2145,9,"[""8579"",""8578"",""8577"",""8580""]",8578,"[""8578""]",false,low,81,2,0,answered,"""2026-05-23T10:15:33.000Z""","""2026-05-23T09:51:33.000Z""","""2026-05-23T10:15:33.000Z"""
4993,629,4472,0,"[""17885"",""17887"",""17888"",""17886""]",17885,"[""17885"",""17886"",""17888""]",true,high,32,1,1,answered,"""2026-06-09T08:03:55.000Z""","""2026-06-09T07:53:55.000Z""","""2026-06-09T08:03:55.000Z"""
4994,629,4468,1,"[""17872"",""17869"",""17871"",""17870""]",17869,"[""17869"",""17870"",""17872""]",true,high,25,1,1,answered,"""2026-06-09T08:03:55.000Z""","""2026-06-09T07:53:55.000Z""","""2026-06-09T08:03:55.000Z"""
4995,629,4473,2,"[""17892"",""17889"",""17890"",""17891""]",17889,"[""17889"",""17890"",""17892""]",true,medium,84,1,1,answered,"""2026-06-09T08:03:55.000Z""","""2026-06-09T07:53:55.000Z""","""2026-06-09T08:03:55.000Z"""
4996,629,829,3,"[""3313"",""3315"",""3314"",""3316""]",3316,"[""3316""]",false,low,16,1,0,answered,"""2026-06-09T08:03:55.000Z""","""2026-06-09T07:53:55.000Z""","""2026-06-09T08:03:55.000Z"""
4997,629,826,4,"[""3303"",""3302"",""3304"",""3301""]",3301,"[""3301"",""3302"",""3303""]",true,high,71,1,1,answered,"""2026-06-09T08:03:55.000Z""","""2026-06-09T07:53:55.000Z""","""2026-06-09T08:03:55.000Z"""
4998,629,4494,5,"[""17975"",""17974"",""17973"",""17976""]",17973,"[""17973""]",true,medium,48,3,3,answered,"""2026-06-09T08:03:55.000Z""","""2026-06-09T07:53:55.000Z""","""2026-06-09T08:03:55.000Z"""
4999,629,4478,6,"[""17909"",""17912"",""17911"",""17910""]",17909,"[""17909""]",true,high,38,2,2,answered,"""2026-06-09T08:03:55.000Z""","""2026-06-09T07:53:55.000Z""","""2026-06-09T08:03:55.000Z"""
5000,630,5326,0,"[""21304"",""21302"",""21303"",""21301""]",21302,"[""21302""]",false,low,86,2,0,answered,"""2026-05-26T12:58:33.000Z""","""2026-05-26T12:45:33.000Z""","""2026-05-26T12:58:33.000Z"""
5001,630,5328,1,"[""21310"",""21312"",""21311"",""21309""]",21309,"[""21309"",""21310"",""21312""]",true,high,63,1,1,answered,"""2026-05-26T12:58:33.000Z""","""2026-05-26T12:45:33.000Z""","""2026-05-26T12:58:33.000Z"""
5002,630,5332,2,"[""21325"",""21328"",""21326"",""21327""]",21325,"[""21325"",""21326"",""21328""]",true,medium,50,1,1,answered,"""2026-05-26T12:58:33.000Z""","""2026-05-26T12:45:33.000Z""","""2026-05-26T12:58:33.000Z"""
5003,630,5325,3,"[""21297"",""21299"",""21300"",""21298""]",21297,"[""21297""]",true,medium,80,2,2,answered,"""2026-05-26T12:58:33.000Z""","""2026-05-26T12:45:33.000Z""","""2026-05-26T12:58:33.000Z"""
5004,630,5330,4,"[""21317"",""21318"",""21320"",""21319""]",21317,"[""21317""]",true,high,36,2,2,answered,"""2026-05-26T12:58:33.000Z""","""2026-05-26T12:45:33.000Z""","""2026-05-26T12:58:33.000Z"""
